;Country_ID;city;EWP;coorX;coordY;Continent_Name;Country_Name
0;IND;Kota;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Kota.424520_ISHRAE/IND_Kota.424520_ISHRAE.epw;75.85;25.15;Asia;India, Republic of
1;IND;Kolkata;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Kolkata.428090_ISHRAE/IND_Kolkata.428090_ISHRAE.epw;88.45;22.65;Asia;India, Republic of
2;IND;Panjim;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Panjim.431920_ISHRAE/IND_Panjim.431920_ISHRAE.epw;73.82;15.48;Asia;India, Republic of
3;IND;Saharanpur;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Saharanpur.5217_ISHRAE/IND_Saharanpur.5217_ISHRAE.epw;77.88;29.85;Asia;India, Republic of
4;IND;Nagpur;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Nagpur.428670_ISHRAE/IND_Nagpur.428670_ISHRAE.epw;79.05;21.1;Asia;India, Republic of
5;IND;Gorakhpur;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Gorakhpur.423790_ISHRAE/IND_Gorakhpur.423790_ISHRAE.epw;83.37;26.75;Asia;India, Republic of
6;IND;Ranchi;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Ranchi.427010_ISHRAE/IND_Ranchi.427010_ISHRAE.epw;85.33;23.38;Asia;India, Republic of
7;IND;Bhubneshwar;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Bhubneshwar.429710_ISHRAE/IND_Bhubneshwar.429710_ISHRAE.epw;85.83;20.25;Asia;India, Republic of
8;IND;Kurnool;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Kurnool.432130_ISHRAE/IND_Kurnool.432130_ISHRAE.epw;78.03;15.5;Asia;India, Republic of
9;IND;Dehradun;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Dehradun.421110_ISHRAE/IND_Dehradun.421110_ISHRAE.epw;78.03;30.32;Asia;India, Republic of
10;IND;Mangalore;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Mangalore.432840_ISHRAE/IND_Mangalore.432840_ISHRAE.epw;74.52;12.52;Asia;India, Republic of
11;IND;Calcutta;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Calcutta.428090_IWEC/IND_Calcutta.428090_IWEC.epw;88.45;22.65;Asia;India, Republic of
12;IND;Shillong;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Shillong.425160_ISHRAE/IND_Shillong.425160_ISHRAE.epw;91.88;25.57;Asia;India, Republic of
13;IND;Aurangabad;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Aurangabad.430140_ISHRAE/IND_Aurangabad.430140_ISHRAE.epw;75.33;19.88;Asia;India, Republic of
14;IND;Bikaner;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Bikaner.421650_ISHRAE/IND_Bikaner.421650_ISHRAE.epw;73.3;28.0;Asia;India, Republic of
15;IND;Belgaum;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Belgaum.431980_ISHRAE/IND_Belgaum.431980_ISHRAE.epw;74.32;15.52;Asia;India, Republic of
16;IND;Ratnagiri;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Ratnagiri.431100_ISHRAE/IND_Ratnagiri.431100_ISHRAE.epw;73.33;16.98;Asia;India, Republic of
17;IND;Bhopal;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Bhopal.426670_ISHRAE/IND_Bhopal.426670_ISHRAE.epw;77.35;23.28;Asia;India, Republic of
18;IND;Ramagundam;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Ramagundam.430860_ISHRAE/IND_Ramagundam.430860_ISHRAE.epw;79.43;18.77;Asia;India, Republic of
19;IND;Indore;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Indore.427540_ISHRAE/IND_Indore.427540_ISHRAE.epw;75.8;22.72;Asia;India, Republic of
20;IND;Chirtadurg;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Chirtadurg.432330_ISHRAE/IND_Chirtadurg.432330_ISHRAE.epw;76.27;14.13;Asia;India, Republic of
21;IND;Raxaul;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Raxaul.423820_ISHRAE/IND_Raxaul.423820_ISHRAE.epw;84.52;26.58;Asia;India, Republic of
22;IND;Jaipur;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Jaipur.423480_ISHRAE/IND_Jaipur.423480_ISHRAE.epw;75.8;26.82;Asia;India, Republic of
23;IND;Chennai-Madras;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Chennai-Madras.432790_ISHRAE/IND_Chennai-Madras.432790_ISHRAE.epw;80.18;13.0;Asia;India, Republic of
24;IND;Tiruchirapalli;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Tiruchirapalli.433440_ISHRAE/IND_Tiruchirapalli.433440_ISHRAE.epw;78.72;10.77;Asia;India, Republic of
25;IND;Jorhat;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Jorhat.424230_ISHRAE/IND_Jorhat.424230_ISHRAE.epw;94.17;26.73;Asia;India, Republic of
26;IND;Jaisalmer;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Jaisalmer.423280_ISHRAE/IND_Jaisalmer.423280_ISHRAE.epw;70.92;26.9;Asia;India, Republic of
27;IND;Dibrugarh;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Dibrugarh.423140_ISHRAE/IND_Dibrugarh.423140_ISHRAE.epw;95.02;27.48;Asia;India, Republic of
28;IND;Bangalore;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Bangalore.432950_ISHRAE/IND_Bangalore.432950_ISHRAE.epw;77.58;12.97;Asia;India, Republic of
29;IND;Patna;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Patna.424920_ISHRAE/IND_Patna.424920_ISHRAE.epw;85.17;25.27;Asia;India, Republic of
30;IND;New;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_New.Delhi.421820_ISHRAE/IND_New.Delhi.421820_ISHRAE.epw;77.2;28.58;Asia;India, Republic of
31;IND;New;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_New.Delhi.421820_IWEC/IND_New.Delhi.421820_IWEC.epw;77.2;28.58;Asia;India, Republic of
32;IND;Surat;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Surat.428400_ISHRAE/IND_Surat.428400_ISHRAE.epw;72.83;21.2;Asia;India, Republic of
33;IND;Tezpur;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Tezpur.424150_ISHRAE/IND_Tezpur.424150_ISHRAE.epw;92.78;26.62;Asia;India, Republic of
34;IND;Chennai;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Chennai.432790_IWEC/IND_Chennai.432790_IWEC.epw;80.18;13.0;Asia;India, Republic of
35;IND;Ahmedabad;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Ahmedabad.426470_ISHRAE/IND_Ahmedabad.426470_ISHRAE.epw;72.63;23.07;Asia;India, Republic of
36;IND;Vishakhapatnam;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Vishakhapatnam.431500_ISHRAE/IND_Vishakhapatnam.431500_ISHRAE.epw;83.23;17.72;Asia;India, Republic of
37;IND;Jamnagar;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Jamnagar.427340_ISHRAE/IND_Jamnagar.427340_ISHRAE.epw;70.02;22.47;Asia;India, Republic of
38;IND;Goa;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Goa.Panjim.431920_IWEC/IND_Goa.Panjim.431920_IWEC.epw;73.82;15.48;Asia;India, Republic of
39;IND;Barmer;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Barmer.424350_ISHRAE/IND_Barmer.424350_ISHRAE.epw;71.38;25.75;Asia;India, Republic of
40;IND;Imphal;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Imphal.426230_ISHRAE/IND_Imphal.426230_ISHRAE.epw;93.9;24.77;Asia;India, Republic of
41;IND;Raipur;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Raipur.428750_ISHRAE/IND_Raipur.428750_ISHRAE.epw;81.65;21.23;Asia;India, Republic of
42;IND;Akola;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Akola.429340_ISHRAE/IND_Akola.429340_ISHRAE.epw;77.03;20.7;Asia;India, Republic of
43;IND;Amritsar;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Amritsar.420710_ISHRAE/IND_Amritsar.420710_ISHRAE.epw;74.52;31.38;Asia;India, Republic of
44;IND;Hissar;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Hissar.421310_ISHRAE/IND_Hissar.421310_ISHRAE.epw;75.73;29.17;Asia;India, Republic of
45;IND;Sundernagar;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Sundernagar.8204_ISHRAE/IND_Sundernagar.8204_ISHRAE.epw;76.53;31.32;Asia;India, Republic of
46;IND;Guwahati;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Guwahati.424100_ISHRAE/IND_Guwahati.424100_ISHRAE.epw;91.58;26.1;Asia;India, Republic of
47;IND;Rajkot;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Rajkot.427370_ISHRAE/IND_Rajkot.427370_ISHRAE.epw;70.78;22.3;Asia;India, Republic of
48;IND;Nellore;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Nellore.432450_ISHRAE/IND_Nellore.432450_ISHRAE.epw;79.98;14.45;Asia;India, Republic of
49;IND;Pune;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Pune.430630_ISHRAE/IND_Pune.430630_ISHRAE.epw;73.85;18.53;Asia;India, Republic of
50;IND;Nagpur;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Nagpur.428670_IWEC/IND_Nagpur.428670_IWEC.epw;79.05;21.1;Asia;India, Republic of
51;IND;Mumbai;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.epw;72.85;19.12;Asia;India, Republic of
52;IND;Jabalpur;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Jabalpur.426750_ISHRAE/IND_Jabalpur.426750_ISHRAE.epw;79.95;23.2;Asia;India, Republic of
53;IND;Jagdelpur;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Jagdelpur.430410_ISHRAE/IND_Jagdelpur.430410_ISHRAE.epw;82.03;19.08;Asia;India, Republic of
54;IND;Mumbai;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Mumbai.430030_ISHRAE/IND_Mumbai.430030_ISHRAE.epw;72.82;18.9;Asia;India, Republic of
55;IND;Ahmedabad;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Ahmedabad.426470_IWEC/IND_Ahmedabad.426470_IWEC.epw;72.63;23.07;Asia;India, Republic of
56;IND;Allahabad;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Allahabad.424750_ISHRAE/IND_Allahabad.424750_ISHRAE.epw;81.73;25.45;Asia;India, Republic of
57;IND;Trivandrum;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Trivandrum.433710_IWEC/IND_Trivandrum.433710_IWEC.epw;76.95;8.48;Asia;India, Republic of
58;IND;Lucknow;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Lucknow.423690_ISHRAE/IND_Lucknow.423690_ISHRAE.epw;80.93;26.87;Asia;India, Republic of
59;IND;Jodhpur;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Jodhpur.423390_ISHRAE/IND_Jodhpur.423390_ISHRAE.epw;73.02;26.3;Asia;India, Republic of
60;IND;Gwalior;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Gwalior.423610_ISHRAE/IND_Gwalior.423610_ISHRAE.epw;78.25;26.23;Asia;India, Republic of
61;IND;Bhagalpur;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Bhagalpur.424980_ISHRAE/IND_Bhagalpur.424980_ISHRAE.epw;86.95;25.23;Asia;India, Republic of
62;IND;Sholapur;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Sholapur.431170_ISHRAE/IND_Sholapur.431170_ISHRAE.epw;75.9;17.67;Asia;India, Republic of
63;IND;Trivandram;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Trivandram.433710_ISHRAE/IND_Trivandram.433710_ISHRAE.epw;76.95;8.48;Asia;India, Republic of
64;IND;Veraval;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Veraval.429090_ISHRAE/IND_Veraval.429090_ISHRAE.epw;70.37;20.9;Asia;India, Republic of
65;IND;Hyderabad;https://energyplus.net/weather-download/asia_wmo_region_2/IND//IND_Hyderabad.431280_ISHRAE/IND_Hyderabad.431280_ISHRAE.epw;78.47;17.45;Asia;India, Republic of
66;CHN;Anhui;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Anhui.Anqing.584240_CSWD/CHN_Anhui.Anqing.584240_CSWD.epw;117.05;30.53;Asia;China, People's Republic of
67;CHN;Liaoning;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Liaoning.Benxi.543460_CSWD/CHN_Liaoning.Benxi.543460_CSWD.epw;123.78;41.32;Asia;China, People's Republic of
68;CHN;Heilongjiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Heilongjiang.Huma.503530_CSWD/CHN_Heilongjiang.Huma.503530_CSWD.epw;126.65;51.72;Asia;China, People's Republic of
69;CHN;Fujian;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Fujian.Shanghang.589180_CSWD/CHN_Fujian.Shanghang.589180_CSWD.epw;116.42;25.05;Asia;China, People's Republic of
70;CHN;Yunnan;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Yunnan.Chuxiong.567680_CSWD/CHN_Yunnan.Chuxiong.567680_CSWD.epw;101.55;25.03;Asia;China, People's Republic of
71;CHN;Heilongjiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Heilongjiang.Fuyu.507420_CSWD/CHN_Heilongjiang.Fuyu.507420_CSWD.epw;124.48;47.78;Asia;China, People's Republic of
72;CHN;Shanghai;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Shanghai.Shanghai.583620_CSWD/CHN_Shanghai.Shanghai.583620_CSWD.epw;121.45;31.4;Asia;China, People's Republic of
73;CHN;Shanghai;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Shanghai.Shanghai.583620_SWERA/CHN_Shanghai.Shanghai.583620_SWERA.epw;121.43;31.17;Asia;China, People's Republic of
74;CHN;Fujian;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Fujian.Jianou.587370_CSWD/CHN_Fujian.Jianou.587370_CSWD.epw;118.32;27.05;Asia;China, People's Republic of
75;CHN;Jilin;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Jilin.Dunhua.541860_CSWD/CHN_Jilin.Dunhua.541860_CSWD.epw;128.2;43.37;Asia;China, People's Republic of
76;CHN;Gansu;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Gansu.Lanzhou.528890_SWERA/CHN_Gansu.Lanzhou.528890_SWERA.epw;103.88;36.05;Asia;China, People's Republic of
77;CHN;Liaoning;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Liaoning.Shenyang.543420_CSWD/CHN_Liaoning.Shenyang.543420_CSWD.epw;123.45;41.73;Asia;China, People's Republic of
78;CHN;Heilongjiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Heilongjiang.Mudanjiang.540940_CSWD/CHN_Heilongjiang.Mudanjiang.540940_CSWD.epw;129.6;44.57;Asia;China, People's Republic of
79;CHN;Beijing;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Beijing.Beijing.545110_SWERA/CHN_Beijing.Beijing.545110_SWERA.epw;116.28;39.93;Asia;China, People's Republic of
80;CHN;Xinjiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Xinjiang.Uygur.Fuyun.510870_CSWD/CHN_Xinjiang.Uygur.Fuyun.510870_CSWD.epw;89.52;46.98;Asia;China, People's Republic of
81;CHN;Jilin;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Jilin.Baicheng.509360_CSWD/CHN_Jilin.Baicheng.509360_CSWD.epw;122.83;45.63;Asia;China, People's Republic of
82;CHN;Fujian;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Fujian.Fuzhou.588470_CSWD/CHN_Fujian.Fuzhou.588470_CSWD.epw;119.28;26.08;Asia;China, People's Republic of
83;CHN;Heilongjiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Heilongjiang.Hailun.507560_CSWD/CHN_Heilongjiang.Hailun.507560_CSWD.epw;126.97;47.43;Asia;China, People's Republic of
84;CHN;Xinjiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Xinjiang.Uygur.Kashi.517090_CSWD/CHN_Xinjiang.Uygur.Kashi.517090_CSWD.epw;75.98;39.47;Asia;China, People's Republic of
85;CHN;Gansu;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Gansu.Minxian.560930_CSWD/CHN_Gansu.Minxian.560930_CSWD.epw;104.02;34.43;Asia;China, People's Republic of
86;CHN;Sichuan;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Sichuan.Nanchong.574110_CSWD/CHN_Sichuan.Nanchong.574110_CSWD.epw;106.1;30.78;Asia;China, People's Republic of
87;CHN;Jiangsu;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Jiangsu.Huaiyang-Qingjiang.581440_CSWD/CHN_Jiangsu.Huaiyang-Qingjiang.581440_CSWD.epw;119.02;33.63;Asia;China, People's Republic of
88;CHN;Hubei;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Hubei.Yichang.574610_CSWD/CHN_Hubei.Yichang.574610_CSWD.epw;111.3;30.7;Asia;China, People's Republic of
89;CHN;Qinghai;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Qinghai.Xining.528660_CSWD/CHN_Qinghai.Xining.528660_CSWD.epw;101.75;36.72;Asia;China, People's Republic of
90;CHN;Shanghai;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Shanghai.Shanghai.583670_IWEC/CHN_Shanghai.Shanghai.583670_IWEC.epw;121.43;31.17;Asia;China, People's Republic of
91;CHN;Xinjiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Xinjiang.Uygur.Kuqa.516440_CSWD/CHN_Xinjiang.Uygur.Kuqa.516440_CSWD.epw;83.07;41.72;Asia;China, People's Republic of
92;CHN;Sichuan;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Sichuan.Wanyuan.572370_CSWD/CHN_Sichuan.Wanyuan.572370_CSWD.epw;108.03;32.07;Asia;China, People's Republic of
93;CHN;Xinjiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Xinjiang.Uygur.Bachu.517160_CSWD/CHN_Xinjiang.Uygur.Bachu.517160_CSWD.epw;78.57;39.8;Asia;China, People's Republic of
94;CHN;Sichuan;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Sichuan.Huili.566710_SWERA/CHN_Sichuan.Huili.566710_SWERA.epw;102.25;26.65;Asia;China, People's Republic of
95;CHN;Gansu;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Gansu.Wushaoling.527870_CSWD/CHN_Gansu.Wushaoling.527870_CSWD.epw;102.87;37.2;Asia;China, People's Republic of
96;CHN;Shanxi;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Shanxi.Yuanping.536730_CSWD/CHN_Shanxi.Yuanping.536730_CSWD.epw;112.72;38.73;Asia;China, People's Republic of
97;CHN;Jilin;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Jilin.Linjiang.543740_CSWD/CHN_Jilin.Linjiang.543740_CSWD.epw;126.92;41.0;Asia;China, People's Republic of
98;CHN;Gansu;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Gansu.Hezuo.560800_CSWD/CHN_Gansu.Hezuo.560800_CSWD.epw;102.9;35.0;Asia;China, People's Republic of
99;CHN;Zhejiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Zhejiang.Hangzhou.584570_CSWD/CHN_Zhejiang.Hangzhou.584570_CSWD.epw;120.17;30.23;Asia;China, People's Republic of
100;CHN;Nei;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Nei.Mongol.Xilinhot.541020_CSWD/CHN_Nei.Mongol.Xilinhot.541020_CSWD.epw;116.12;43.95;Asia;China, People's Republic of
101;CHN;Xinjiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Xinjiang.Uygur.Yining.514310_CSWD/CHN_Xinjiang.Uygur.Yining.514310_CSWD.epw;81.33;43.95;Asia;China, People's Republic of
102;CHN;Shanxi;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Shanxi.Yuncheng.539590_CSWD/CHN_Shanxi.Yuncheng.539590_CSWD.epw;111.05;35.05;Asia;China, People's Republic of
103;CHN;Hubei;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Hubei.Wuhan.574940_CSWD/CHN_Hubei.Wuhan.574940_CSWD.epw;114.13;30.62;Asia;China, People's Republic of
104;CHN;Hebei;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Hebei.Chengde.544230_CSWD/CHN_Hebei.Chengde.544230_CSWD.epw;117.95;40.98;Asia;China, People's Republic of
105;CHN;Nei;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Nei.Mongol.Bugt.506320_CSWD/CHN_Nei.Mongol.Bugt.506320_CSWD.epw;121.92;48.77;Asia;China, People's Republic of
106;CHN;Hainan;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Hainan.Qionghai.598550_CSWD/CHN_Hainan.Qionghai.598550_CSWD.epw;110.47;19.23;Asia;China, People's Republic of
107;CHN;Nei;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Nei.Mongol.Jartai.535020_CSWD/CHN_Nei.Mongol.Jartai.535020_CSWD.epw;105.75;39.78;Asia;China, People's Republic of
108;CHN;Nei;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Nei.Mongol.Jartai.535020_SWERA/CHN_Nei.Mongol.Jartai.535020_SWERA.epw;105.75;39.78;Asia;China, People's Republic of
109;CHN;Heilongjiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Heilongjiang.Tonghe.509630_CSWD/CHN_Heilongjiang.Tonghe.509630_CSWD.epw;128.73;45.97;Asia;China, People's Republic of
110;CHN;Beijing;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Beijing.Beijing.545110_CSWD/CHN_Beijing.Beijing.545110_CSWD.epw;116.47;39.8;Asia;China, People's Republic of
111;CHN;Gansu;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Gansu.Lanzhou.528890_IWEC/CHN_Gansu.Lanzhou.528890_IWEC.epw;103.88;36.05;Asia;China, People's Republic of
112;CHN;Guangxi;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Guangxi.Zhuang.Lingshan.594460_CSWD/CHN_Guangxi.Zhuang.Lingshan.594460_CSWD.epw;109.3;22.42;Asia;China, People's Republic of
113;CHN;Heilongjiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Heilongjiang.Harbin.509530_CSWD/CHN_Heilongjiang.Harbin.509530_CSWD.epw;126.77;45.75;Asia;China, People's Republic of
114;CHN;Anhui;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Anhui.Bengbu.582210_CSWD/CHN_Anhui.Bengbu.582210_CSWD.epw;117.38;32.95;Asia;China, People's Republic of
115;CHN;Qinghai;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Qinghai.Madoi.560330_CSWD/CHN_Qinghai.Madoi.560330_CSWD.epw;98.22;34.92;Asia;China, People's Republic of
116;CHN;Xinjiang;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Xinjiang.Uygur.Hoboksar.511560_CSWD/CHN_Xinjiang.Uygur.Hoboksar.511560_CSWD.epw;85.72;46.78;Asia;China, People's Republic of
117;CHN;Shaanxi;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Shaanxi.Ankangan.572450_CSWD/CHN_Shaanxi.Ankangan.572450_CSWD.epw;109.03;32.72;Asia;China, People's Republic of
118;CHN;Hebei;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Hebei.Leting.545390_CSWD/CHN_Hebei.Leting.545390_CSWD.epw;118.88;39.43;Asia;China, People's Republic of
119;CHN;Nei;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Nei.Mongol.Bairin.Zuo.Qi.540270_CSWD/CHN_Nei.Mongol.Bairin.Zuo.Qi.540270_CSWD.epw;119.4;43.98;Asia;China, People's Republic of
120;CHN;Ningxia;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Ningxia.Hui.Yanchi.537230_CSWD/CHN_Ningxia.Hui.Yanchi.537230_CSWD.epw;107.38;37.8;Asia;China, People's Republic of
121;CHN;Hebei;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Hebei.Xingtai.537980_CSWD/CHN_Hebei.Xingtai.537980_CSWD.epw;114.5;37.07;Asia;China, People's Republic of
122;CHN;Jiangsu;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Jiangsu.Dongtai.582510_CSWD/CHN_Jiangsu.Dongtai.582510_CSWD.epw;120.32;32.87;Asia;China, People's Republic of
123;CHN;Tibet;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Tibet.Nyingchi.563120_CSWD/CHN_Tibet.Nyingchi.563120_CSWD.epw;94.33;29.67;Asia;China, People's Republic of
124;CHN;Guangxi;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Guangxi.Zhuang.Wuzhou.592650_CSWD/CHN_Guangxi.Zhuang.Wuzhou.592650_CSWD.epw;111.3;23.48;Asia;China, People's Republic of
125;CHN;Liaoning;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Liaoning.Dalian.546620_CSWD/CHN_Liaoning.Dalian.546620_CSWD.epw;121.63;38.9;Asia;China, People's Republic of
126;CHN;Nei;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Nei.Mongol.Jarud.Qi.540260_CSWD/CHN_Nei.Mongol.Jarud.Qi.540260_CSWD.epw;120.9;44.57;Asia;China, People's Republic of
127;CHN;Anhui;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Anhui.Shouxian.582150_CSWD/CHN_Anhui.Shouxian.582150_CSWD.epw;116.78;32.55;Asia;China, People's Republic of
128;CHN;Sichuan;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Sichuan.Batang.562470_SWERA/CHN_Sichuan.Batang.562470_SWERA.epw;99.1;30.0;Asia;China, People's Republic of
129;CHN;Henan;https://energyplus.net/weather-download/asia_wmo_region_2/CHN//CHN_Henan.Anyang.538980_CSWD/CHN_Henan.Anyang.538980_CSWD.epw;114.4;36.05;Asia;China, People's Republic of
